label,score,asset_class,criticality_weight
0,0.25732839813053243,engineering,3
0,0.17075773288930832,engineering,3
0,0.18707036159390567,engineering,3
0,0.29124709462264803,engineering,3
0,0.0,engineering,3
0,0.05738804391177629,engineering,3
0,0.03695960628128972,engineering,3
0,0.0,engineering,3
0,0.1253909115829306,engineering,3
0,0.2824377289700515,engineering,3
0,0.16866275269791678,engineering,3
0,0.22175690901360373,engineering,3
0,0.3198139246381872,engineering,3
0,0.3460454745494461,engineering,3
0,0.19239482718012466,engineering,3
0,0.3488944478526337,engineering,3
0,0.21013393242775202,engineering,3
0,0.10788619537897919,engineering,3
0,0.13461596125813913,engineering,3
0,0.037140983617848206,engineering,3
0,0.10230527608929825,engineering,3
0,0.1606181643118128,engineering,3
0,0.2883943521316462,engineering,3
0,0.38928468142825823,engineering,3
0,0.04796003330852561,engineering,3
0,0.24321102150859109,engineering,3
0,0.08554016669267123,engineering,3
0,0.25221667973095224,engineering,3
0,0.18558046842435008,engineering,3
0,0.0,engineering,3
0,0.3021126690725333,engineering,3
0,0.13344992159103958,engineering,3
0,0.14127097377890901,engineering,3
0,0.08232723475813412,engineering,3
0,0.1280288395643689,engineering,3
0,0.2470679484764409,engineering,3
0,0.17918312249699542,engineering,3
0,0.23615282025107293,engineering,3
0,0.23981140393217282,engineering,3
0,0.34527278210809836,engineering,3
0,0.1622935234049183,engineering,3
0,0.03754564014696951,engineering,3
0,0.31739446582291814,engineering,3
0,0.163536301069302,engineering,3
0,0.3226051689035115,engineering,3
0,0.24217148245007175,engineering,3
0,0.18557487167763206,engineering,3
0,0.2383653483450925,engineering,3
0,0.414611381613893,engineering,3
0,0.4284678581959128,engineering,3
0,0.20763192486460566,engineering,3
0,0.21762096526487829,engineering,3
0,0.3183864173213024,engineering,3
0,0.10697728639559183,engineering,3
0,0.23663774098800808,engineering,3
0,0.1971550867250758,engineering,3
0,0.2345299032603309,engineering,3
0,0.10832943134556537,engineering,3
0,0.025147575736013422,engineering,3
0,0.0,engineering,3
0,0.07708774757114314,engineering,3
0,0.14954571865667338,engineering,3
0,0.1677489254686362,engineering,3
0,0.41309542786724684,engineering,3
0,0.3216592706898028,engineering,3
0,0.09416997720242101,engineering,3
0,0.23824792976960527,engineering,3
0,0.15522139400146426,engineering,3
0,0.16871997781558956,engineering,3
0,0.22038582143569202,engineering,3
0,0.26810882286729326,engineering,3
0,0.16268156677275833,engineering,3
0,0.31702366860077946,engineering,3
0,0.07438679512433558,engineering,3
0,0.20069729685984955,engineering,3
0,0.48574410992554157,engineering,3
0,0.22453877168878028,engineering,3
0,0.357653595726679,engineering,3
0,0.21006721959905292,engineering,3
0,0.26388548048627763,engineering,3
0,0.19375384861680395,engineering,3
0,0.18125516607193753,engineering,3
0,0.11425693636020386,engineering,3
0,0.24733314948533086,engineering,3
0,0.10633090918956555,engineering,3
0,0.27321437599447723,engineering,3
0,0.31938157048905014,engineering,3
0,0.24031845479609532,engineering,3
0,0.1685126393088739,engineering,3
0,0.24993621372395658,engineering,3
0,0.16604596388989462,engineering,3
0,0.3029101838011664,engineering,3
0,0.0,engineering,3
0,0.16308318950694892,engineering,3
0,0.0,engineering,3
0,0.03554330867500746,engineering,3
0,0.35002484527953004,engineering,3
0,0.29847034801688543,engineering,3
0,0.12085717433867307,engineering,3
0,0.03472461983550135,engineering,3
0,0.0,engineering,3
0,0.14021549412741022,engineering,3
0,0.4662456513472143,engineering,3
0,0.2478372698610012,engineering,3
0,0.13844704853455617,engineering,3
0,0.2511588230450337,engineering,3
0,0.028294581170611288,engineering,3
0,0.16729443010326012,engineering,3
0,0.21094252203173125,engineering,3
0,0.19052892829968468,engineering,3
0,0.2869886733859089,engineering,3
0,0.23791097488596577,engineering,3
0,0.27351586199187966,engineering,3
0,0.12427904895461647,engineering,3
0,0.2987596949251603,engineering,3
0,0.37918306423863907,engineering,3
0,0.09328355283834462,engineering,3
0,0.10235347787139844,engineering,3
0,0.34693627699522567,engineering,3
0,0.17895216146354337,engineering,3
0,0.3544203531273213,engineering,3
0,0.1513210716918598,engineering,3
0,0.36005501338977824,engineering,3
0,0.21446343984859975,engineering,3
0,0.22840517056549647,engineering,3
0,0.37211898238368946,engineering,3
0,0.16020524748114118,engineering,3
0,0.0964765694482546,engineering,3
0,0.15065793711688102,engineering,3
0,0.24975673457074526,engineering,3
0,0.027766502060143444,engineering,3
0,0.2701217992916234,engineering,3
0,0.14073515506204826,engineering,3
0,0.326259392680692,engineering,3
0,0.0,engineering,3
0,0.11347776473854146,engineering,3
0,0.014488503364248784,engineering,3
0,0.10911475869996523,engineering,3
0,0.22724324912198376,engineering,3
0,0.18028507120052698,engineering,3
0,0.17212846741571836,engineering,3
0,0.18248966414819331,engineering,3
0,0.2223727064681938,engineering,3
0,0.08906103538625816,engineering,3
0,0.2777534604988956,engineering,3
0,0.2728932567424032,engineering,3
1,0.7616060700249762,engineering,3
1,0.7890453508402021,engineering,3
1,0.7474268801293855,engineering,3
1,1.0,engineering,3
1,0.6860649326315984,engineering,3
1,0.6508666850664677,engineering,3
1,0.5794355871428195,engineering,3
1,0.5348379727075461,engineering,3
1,0.5008845139838278,engineering,3
1,0.557792429883053,engineering,3
1,0.6886911389356686,engineering,3
1,0.7534872205596342,engineering,3
1,0.7081827293683458,engineering,3
1,0.5775143556112459,engineering,3
1,0.844029530243194,engineering,3
1,0.8183060275681515,engineering,3
1,0.6744562708124773,engineering,3
1,0.595533416853646,engineering,3
1,0.7877484673327679,engineering,3
1,0.7300757739977767,engineering,3
1,0.46829963849359235,engineering,3
1,0.6891231590424952,engineering,3
1,0.7419257299319009,engineering,3
1,0.5560488341619594,engineering,3
1,0.7303749428539908,engineering,3
1,0.4672284023587537,engineering,3
1,0.9137897760019473,engineering,3
1,0.8996719976095091,engineering,3
1,0.6595972265115256,engineering,3
1,0.7581526940542517,engineering,3
1,0.31441248547201994,engineering,3
1,0.5149843743575466,engineering,3
1,0.6529953727756592,engineering,3
1,0.5284587165717025,engineering,3
1,0.8143034372209054,engineering,3
1,1.0,engineering,3
1,0.5117416448913117,engineering,3
1,0.5660058553463692,engineering,3
1,0.7376717389295888,engineering,3
1,0.9577785837599393,engineering,3
0,0.08553882562061066,safety_instrumented,10
0,0.24739397345376363,safety_instrumented,10
0,0.420342873589442,safety_instrumented,10
0,0.03830649370028061,safety_instrumented,10
0,0.07908238724695849,safety_instrumented,10
0,0.1734032732893078,safety_instrumented,10
0,0.16273527458590478,safety_instrumented,10
0,0.3093861416529009,safety_instrumented,10
0,0.2465825691802922,safety_instrumented,10
0,0.024754173439365895,safety_instrumented,10
0,0.2766951443190892,safety_instrumented,10
0,0.15647072239087845,safety_instrumented,10
0,0.3601891938635363,safety_instrumented,10
0,0.15096537099193885,safety_instrumented,10
0,0.14997231885875406,safety_instrumented,10
0,0.2795244771884985,safety_instrumented,10
0,0.303921913057063,safety_instrumented,10
0,0.2692909300329824,safety_instrumented,10
0,0.03458429508767111,safety_instrumented,10
0,0.2791837883921076,safety_instrumented,10
0,0.1062261143158161,safety_instrumented,10
0,0.245880372274709,safety_instrumented,10
0,0.06338921210610338,safety_instrumented,10
0,0.269095436229737,safety_instrumented,10
0,0.13127412052618903,safety_instrumented,10
0,0.07891018847134262,safety_instrumented,10
0,0.2985202150130639,safety_instrumented,10
0,0.24658089738444264,safety_instrumented,10
0,0.1524625518467813,safety_instrumented,10
0,0.37962967339231707,safety_instrumented,10
0,0.17152823362732833,safety_instrumented,10
0,0.22353184413680283,safety_instrumented,10
0,0.2495804792446461,safety_instrumented,10
0,0.1518367472458525,safety_instrumented,10
0,0.27182499227399226,safety_instrumented,10
0,0.16132024181188032,safety_instrumented,10
0,0.17471978455621698,safety_instrumented,10
0,0.3698906903783675,safety_instrumented,10
0,0.10553553422363236,safety_instrumented,10
0,0.0,safety_instrumented,10
0,0.39720306945130834,safety_instrumented,10
0,0.5004260747867704,safety_instrumented,10
0,0.17542038080057348,safety_instrumented,10
0,0.006947815531779616,safety_instrumented,10
0,0.18584676261844618,safety_instrumented,10
0,0.1885154755175264,safety_instrumented,10
0,0.19910837748755172,safety_instrumented,10
0,0.09752731538859669,safety_instrumented,10
0,0.2837517256724125,safety_instrumented,10
0,0.2776958112814695,safety_instrumented,10
0,0.05561538181987627,safety_instrumented,10
0,0.29691164048643764,safety_instrumented,10
0,0.445795348014048,safety_instrumented,10
0,0.23891563656807657,safety_instrumented,10
0,0.18289423217246434,safety_instrumented,10
0,0.20437964641517264,safety_instrumented,10
0,0.28767824436654177,safety_instrumented,10
0,0.029626123394206005,safety_instrumented,10
0,0.23808297732750325,safety_instrumented,10
0,0.1770489655590909,safety_instrumented,10
0,0.423260751425165,safety_instrumented,10
0,0.20084099928145463,safety_instrumented,10
0,0.40346763722314716,safety_instrumented,10
0,0.09858852324397921,safety_instrumented,10
0,0.28459850834830713,safety_instrumented,10
0,0.2551340290170352,safety_instrumented,10
0,0.12440480273487393,safety_instrumented,10
0,0.23951357261006345,safety_instrumented,10
0,0.35337707205147606,safety_instrumented,10
0,0.1843829125284739,safety_instrumented,10
0,0.03388410859132604,safety_instrumented,10
0,0.21806808908748096,safety_instrumented,10
0,0.12073345957282361,safety_instrumented,10
0,0.18234249674697295,safety_instrumented,10
0,0.21102534533463668,safety_instrumented,10
0,0.0323782562382931,safety_instrumented,10
0,0.04227758267472542,safety_instrumented,10
0,0.2730273519078078,safety_instrumented,10
0,0.16250094342133517,safety_instrumented,10
0,0.0,safety_instrumented,10
0,0.30633284402689487,safety_instrumented,10
0,0.2499606730801664,safety_instrumented,10
0,0.14147376935598677,safety_instrumented,10
0,0.07514867678359344,safety_instrumented,10
0,0.3119388685945771,safety_instrumented,10
0,0.25842856848164725,safety_instrumented,10
0,0.48208625109524805,safety_instrumented,10
0,0.2662207458597431,safety_instrumented,10
0,0.26264734553882163,safety_instrumented,10
0,0.20163792768805783,safety_instrumented,10
0,0.309845345392087,safety_instrumented,10
0,0.2887593721372969,safety_instrumented,10
0,0.3576897509421715,safety_instrumented,10
0,0.16265447894989868,safety_instrumented,10
0,0.17210517797616415,safety_instrumented,10
0,0.16729865119968218,safety_instrumented,10
0,0.3069881893296888,safety_instrumented,10
0,0.3848211884326405,safety_instrumented,10
0,0.16952754575357692,safety_instrumented,10
0,0.17327488994275997,safety_instrumented,10
0,0.2545484946256779,safety_instrumented,10
0,0.19296623499858084,safety_instrumented,10
0,0.3247259018453879,safety_instrumented,10
0,0.0,safety_instrumented,10
0,0.1290624448391416,safety_instrumented,10
0,0.13393420326424096,safety_instrumented,10
0,0.0,safety_instrumented,10
0,0.11399977111943155,safety_instrumented,10
0,0.11933282725694812,safety_instrumented,10
0,0.19787848800292868,safety_instrumented,10
0,0.342426248082629,safety_instrumented,10
0,0.19304332836902274,safety_instrumented,10
0,0.10661049077017308,safety_instrumented,10
0,0.2137350004665118,safety_instrumented,10
0,0.33540909835854843,safety_instrumented,10
0,0.11264453022736047,safety_instrumented,10
0,0.11983676276864065,safety_instrumented,10
0,0.2814403855201646,safety_instrumented,10
0,0.19563102726961196,safety_instrumented,10
0,0.2912233159780422,safety_instrumented,10
1,0.5778165133127525,safety_instrumented,10
1,0.6922661836943307,safety_instrumented,10
1,0.4143875017534974,safety_instrumented,10
1,0.5780664558738772,safety_instrumented,10
1,0.5462895977018949,safety_instrumented,10
1,0.38545745214333904,safety_instrumented,10
1,0.32984352834100983,safety_instrumented,10
1,0.6897198456439458,safety_instrumented,10
1,0.5238476188451234,safety_instrumented,10
1,0.41643515493642724,safety_instrumented,10
1,0.5646113700922668,safety_instrumented,10
1,0.7604830171758884,safety_instrumented,10
1,0.2150819447404923,safety_instrumented,10
1,0.34053780961546776,safety_instrumented,10
1,0.43233816929675717,safety_instrumented,10
1,0.8137886186752525,safety_instrumented,10
1,0.6252139172670874,safety_instrumented,10
1,0.7027707584737962,safety_instrumented,10
1,0.3975742529398031,safety_instrumented,10
1,0.4008742599567158,safety_instrumented,10
1,0.6516501946756337,safety_instrumented,10
1,0.5893238929496714,safety_instrumented,10
1,0.6677982110182602,safety_instrumented,10
1,0.5499726414514476,safety_instrumented,10
1,0.6245029962327403,safety_instrumented,10
1,0.6052990535848174,safety_instrumented,10
1,0.704442782253588,safety_instrumented,10
1,0.7091213251111153,safety_instrumented,10
1,0.3208204808973168,safety_instrumented,10
1,0.22043703114546304,safety_instrumented,10
